folder,model,file,path,precision,recall,f1,loose_precision,loose_recall,loose_f1,unlabeled_precision,unlabeled_recall,unlabeled_f1
person,multi,african_conll_8_results_multi.iob2,../predictions\person\multi\african_conll_8_results_multi.iob2,0.6664612856849456,0.5745396600566572,0.6170961300751164,0.8724584103512015,0.7535410764872521,0.6170961300751164,0.7120558636270281,0.6138456090651558,0.6170961300751164
person,multi,african_conll_9_results_multi.iob2,../predictions\person\multi\african_conll_9_results_multi.iob2,0.6698074559606718,0.5789660056657224,0.621082621082621,0.876689881196231,0.7584985835694051,0.621082621082621,0.7109791069233921,0.6145538243626062,0.621082621082621
person,multi,american_conll_10_results_multi.iob2,../predictions\person\multi\american_conll_10_results_multi.iob2,0.6777347728661642,0.5890580736543909,0.6302926967888605,0.8787940517416989,0.7623937677053825,0.6302926967888605,0.7188836830311672,0.6248229461756374,0.6302926967888605
person,multi,american_conll_1_results_multi.iob2,../predictions\person\multi\american_conll_1_results_multi.iob2,0.6755764129769435,0.5863290242606694,0.6277967387182404,0.8798204448071822,0.7616433504515672,0.6277967387182404,0.7153642113854315,0.6208606339649372,0.6277967387182404
person,multi,american_conll_2_results_multi.iob2,../predictions\person\multi\american_conll_2_results_multi.iob2,0.6823649337410805,0.5932293512938674,0.6346828482032806,0.8833843017329256,0.7656859269762496,0.6346828482032806,0.7186544342507645,0.6247784473590925,0.6346828482032806
person,multi,american_conll_3_results_multi.iob2,../predictions\person\multi\american_conll_3_results_multi.iob2,0.6804649265905384,0.590933238887905,0.6325466780399962,0.8805057096247961,0.7632371170533027,0.6325466780399962,0.7210440456769984,0.6261731893040553,0.6325466780399962
person,multi,american_conll_4_results_multi.iob2,../predictions\person\multi\american_conll_4_results_multi.iob2,0.6845651286239282,0.5936614730878187,0.6358809027119288,0.8850551245406288,0.7664660056657224,0.6358809027119288,0.722131482237648,0.6262393767705382,0.6358809027119288
person,multi,american_conll_5_results_multi.iob2,../predictions\person\multi\american_conll_5_results_multi.iob2,0.6746840603342845,0.5861519390826988,0.6273097697337251,0.8803505911129229,0.7635912874092439,0.6273097697337251,0.7152466367713004,0.6213918894988489,0.6273097697337251
person,multi,american_conll_6_results_multi.iob2,../predictions\person\multi\american_conll_6_results_multi.iob2,0.679214402618658,0.5880269217144881,0.6303398519081072,0.881342062193126,0.7633722989727241,0.6303398519081072,0.7186988543371522,0.6222104144527099,0.6303398519081072
person,multi,american_conll_7_results_multi.iob2,../predictions\person\multi\american_conll_7_results_multi.iob2,0.6853061224489796,0.5946520276252878,0.6367687494074145,0.8846938775510204,0.7666017354347441,0.6367687494074145,0.7212244897959184,0.6258190189481141,0.6367687494074145
person,multi,american_conll_8_results_multi.iob2,../predictions\person\multi\american_conll_8_results_multi.iob2,0.6811683006535948,0.5905790685319638,0.632647254102248,0.8817401960784313,0.7632371170533027,0.632647254102248,0.7207924836601307,0.624933593058261,0.632647254102248
person,multi,american_conll_9_results_multi.iob2,../predictions\person\multi\american_conll_9_results_multi.iob2,0.6803429271279853,0.5902248981760226,0.6320879954485111,0.8818126148193509,0.7634142022312732,0.6320879954485111,0.7197387221882017,0.6244023375243493,0.6320879954485111
person,multi,arabic_conll_10_results_multi.iob2,../predictions\person\multi\arabic_conll_10_results_multi.iob2,0.6849203105843891,0.5934844192634561,0.6359324606336559,0.884961176951369,0.7678824362606232,0.6359324606336559,0.7227217000408663,0.6262393767705382,0.6359324606336559
person,multi,arabic_conll_1_results_multi.iob2,../predictions\person\multi\arabic_conll_1_results_multi.iob2,0.6835003066857493,0.5918909348441926,0.6344055413227061,0.8834594152525046,0.7668201133144475,0.6344055413227061,0.7223471682682479,0.6255311614730878,0.6344055413227061
person,multi,arabic_conll_2_results_multi.iob2,../predictions\person\multi\arabic_conll_2_results_multi.iob2,0.6872057318321392,0.5943696883852692,0.6374252349757904,0.8878198567041965,0.7689447592067988,0.6374252349757904,0.7222108495394064,0.6246458923512748,0.6374252349757904
person,multi,arabic_conll_3_results_multi.iob2,../predictions\person\multi\arabic_conll_3_results_multi.iob2,0.6832616267158369,0.5904745042492918,0.6334884604425871,0.8826060233558697,0.7646954674220963,0.6334884604425871,0.7219832001639008,0.6239376770538244,0.6334884604425871
person,multi,arabic_conll_4_results_multi.iob2,../predictions\person\multi\arabic_conll_4_results_multi.iob2,0.6843935365105338,0.5924220963172805,0.635095378191136,0.8856616895070567,0.7678824362606232,0.635095378191136,0.720597259153201,0.6237606232294618,0.635095378191136
person,multi,arabic_conll_5_results_multi.iob2,../predictions\person\multi\arabic_conll_5_results_multi.iob2,0.6854921219562103,0.5931303116147308,0.6359753203607023,0.8852056476365868,0.767528328611898,0.6359753203607023,0.722938408021281,0.6255311614730878,0.6359753203607023
person,multi,arabic_conll_6_results_multi.iob2,../predictions\person\multi\arabic_conll_6_results_multi.iob2,0.6826371826371826,0.5902974504249292,0.6331181162172427,0.883087633087633,0.7664660056657224,0.6331181162172427,0.7213349713349714,0.6237606232294618,0.6331181162172427
person,multi,arabic_conll_7_results_multi.iob2,../predictions\person\multi\arabic_conll_7_results_multi.iob2,0.6869369369369369,0.5940155807365439,0.6371059627800988,0.8863636363636364,0.7684135977337111,0.6371059627800988,0.7233824733824734,0.6255311614730878,0.6371059627800988
person,multi,arabic_conll_8_results_multi.iob2,../predictions\person\multi\arabic_conll_8_results_multi.iob2,0.6846090871878837,0.5922450424929179,0.6350863869375356,0.8860008186655751,0.7680594900849859,0.6350863869375356,0.7208350388866148,0.6235835694050992,0.6350863869375356
person,multi,arabic_conll_9_results_multi.iob2,../predictions\person\multi\arabic_conll_9_results_multi.iob2,0.6838009420438255,0.5911827195467422,0.6341278131231601,0.8853164038500921,0.7677053824362606,0.6341278131231601,0.7210731107925455,0.6234065155807366,0.6341278131231601
person,multi,european_conll_10_results_multi.iob2,../predictions\person\multi\european_conll_10_results_multi.iob2,0.678753310246486,0.589943342776204,0.6312399355877616,0.8889794255449175,0.7691218130311614,0.6312399355877616,0.7109390914646567,0.6179178470254958,0.6312399355877616
person,multi,european_conll_1_results_multi.iob2,../predictions\person\multi\european_conll_1_results_multi.iob2,0.67059780398536,0.5839235127478754,0.6242665152375545,0.8865392435949573,0.7678824362606232,0.6242665152375545,0.7029280195201302,0.6120750708215298,0.6242665152375545
person,multi,european_conll_2_results_multi.iob2,../predictions\person\multi\european_conll_2_results_multi.iob2,0.6688391038696537,0.5814447592067988,0.6220875165751089,0.8830957230142567,0.7639872521246459,0.6220875165751089,0.7016293279022403,0.6099504249291785,0.6220875165751089
person,multi,european_conll_3_results_multi.iob2,../predictions\person\multi\european_conll_3_results_multi.iob2,0.6712161336321043,0.5833923512747875,0.6242303684758929,0.8875534732124669,0.7687677053824362,0.6242303684758929,0.70177225504176,0.6099504249291785,0.6242303684758929
person,multi,european_conll_4_results_multi.iob2,../predictions\person\multi\european_conll_4_results_multi.iob2,0.6789195775792038,0.5918909348441926,0.6324252743094967,0.8895207148659626,0.7705382436260623,0.6324252743094967,0.7083671811535337,0.6175637393767706,0.6324252743094967
person,multi,european_conll_5_results_multi.iob2,../predictions\person\multi\european_conll_5_results_multi.iob2,0.6704730831973899,0.5821529745042493,0.6231993934799089,0.886215334420881,0.7655807365439093,0.6231993934799089,0.7014681892332789,0.6090651558073654,0.6231993934799089
person,multi,european_conll_6_results_multi.iob2,../predictions\person\multi\european_conll_6_results_multi.iob2,0.6737357259380098,0.5849858356940509,0.626231993934799,0.8864192495921697,0.7669971671388102,0.626231993934799,0.7049347471451876,0.6120750708215298,0.626231993934799
person,multi,european_conll_7_results_multi.iob2,../predictions\person\multi\european_conll_7_results_multi.iob2,0.6777483173567204,0.5883498583569405,0.6298929011468107,0.8876198245971854,0.7673512747875354,0.6298929011468107,0.7099734856210483,0.6163243626062322,0.6298929011468107
person,multi,european_conll_8_results_multi.iob2,../predictions\person\multi\european_conll_8_results_multi.iob2,0.6805951895637994,0.5911827195467422,0.6327458783399658,0.8909498573175704,0.7700070821529745,0.6327458783399658,0.7111699959233592,0.6177407932011332,0.6327458783399658
person,multi,european_conll_9_results_multi.iob2,../predictions\person\multi\european_conll_9_results_multi.iob2,0.6765723590474252,0.5885269121813032,0.629485844143547,0.8870343985345003,0.7678824362606232,0.629485844143547,0.7089354773051089,0.6166784702549575,0.629485844143547
person,multi,indian_conll_10_results_multi.iob2,../predictions\person\multi\indian_conll_10_results_multi.iob2,0.687896784763465,0.5947237960339944,0.6379261228753205,0.886954740937948,0.7682365439093485,0.6379261228753205,0.7233258242883474,0.6253541076487252,0.6379261228753205
person,multi,indian_conll_1_results_multi.iob2,../predictions\person\multi\indian_conll_1_results_multi.iob2,0.6881654381654382,0.5950779036827195,0.6382453475123433,0.8849303849303849,0.7671742209631728,0.6382453475123433,0.7254299754299754,0.6273016997167139,0.6382453475123433
person,multi,indian_conll_2_results_multi.iob2,../predictions\person\multi\indian_conll_2_results_multi.iob2,0.6888570258090946,0.5954320113314447,0.6387464387464388,0.8848832445718967,0.7661118980169972,0.6387464387464388,0.725931995083982,0.6274787535410765,0.6387464387464388
person,multi,indian_conll_3_results_multi.iob2,../predictions\person\multi\indian_conll_3_results_multi.iob2,0.6880508300881328,0.5943696883852692,0.6377885437446567,0.8852223816355811,0.7662889518413598,0.6377885437446567,0.7251485960237753,0.6264164305949008,0.6377885437446567
person,multi,indian_conll_4_results_multi.iob2,../predictions\person\multi\indian_conll_4_results_multi.iob2,0.6882425235559197,0.5949008498583569,0.6381766381766382,0.8850880786562884,0.7664660056657224,0.6381766381766382,0.7249078246620237,0.6265934844192634,0.6381766381766382
person,multi,indian_conll_5_results_multi.iob2,../predictions\person\multi\indian_conll_5_results_multi.iob2,0.6846201105877534,0.5918909348441926,0.6348874750735923,0.8824493139463445,0.7634560906515581,0.6348874750735923,0.7237354085603113,0.6257082152974505,0.6348874750735923
person,multi,indian_conll_6_results_multi.iob2,../predictions\person\multi\indian_conll_6_results_multi.iob2,0.6855036855036855,0.5927762039660056,0.6357766805924799,0.8820638820638821,0.7632790368271954,0.6357766805924799,0.7237919737919738,0.6258852691218131,0.6357766805924799
person,multi,indian_conll_7_results_multi.iob2,../predictions\person\multi\indian_conll_7_results_multi.iob2,0.6874231872183532,0.5941926345609065,0.6374169040835708,0.8828349037279803,0.7648725212464589,0.6374169040835708,0.725931995083982,0.6274787535410765,0.6374169040835708
person,multi,indian_conll_8_results_multi.iob2,../predictions\person\multi\indian_conll_8_results_multi.iob2,0.6861418614186142,0.5925991501416431,0.6359490784723542,0.8827388273882739,0.7648725212464589,0.6359490784723542,0.7255022550225503,0.6265934844192634,0.6359490784723542
person,multi,indian_conll_9_results_multi.iob2,../predictions\person\multi\indian_conll_9_results_multi.iob2,0.686411149825784,0.5929532577903682,0.636268642538235,0.8839926214388194,0.7661118980169972,0.636268642538235,0.7247386759581882,0.6260623229461756,0.636268642538235
pronouns,mono,female_pronouns_test_results_mono.iob2,../predictions\pronouns\mono\female_pronouns_test_results_mono.iob2,0.6731979147941758,0.6630665722379604,0.6680938364106681,0.8700341542333273,0.8606586402266289,0.6680938364106681,0.7102282940859249,0.6995396600566572,0.6680938364106681
pronouns,mono,male_pronouns_test_results_mono.iob2,../predictions\pronouns\mono\male_pronouns_test_results_mono.iob2,0.6731979147941758,0.6630665722379604,0.6680938364106681,0.8700341542333273,0.8606586402266289,0.6680938364106681,0.7102282940859249,0.6995396600566572,0.6680938364106681
pronouns,mono,neutral_pronouns_test_results_mono.iob2,../predictions\pronouns\mono\neutral_pronouns_test_results_mono.iob2,0.6731979147941758,0.6630665722379604,0.6680938364106681,0.8700341542333273,0.8606586402266289,0.6680938364106681,0.7102282940859249,0.6995396600566572,0.6680938364106681
pronouns,multi,female_pronouns_test_results_multi.iob2,../predictions\pronouns\multi\female_pronouns_test_results_multi.iob2,0.6657142857142857,0.5775495750708215,0.6185058778915434,0.8859183673469387,0.7648725212464589,0.6185058778915434,0.6997959183673469,0.6071175637393768,0.6185058778915434
pronouns,multi,male_pronouns_test_results_multi.iob2,../predictions\pronouns\multi\male_pronouns_test_results_multi.iob2,0.6657142857142857,0.5775495750708215,0.6185058778915434,0.8859183673469387,0.7648725212464589,0.6185058778915434,0.6997959183673469,0.6071175637393768,0.6185058778915434
pronouns,multi,neutral_pronouns_test_results_multi.iob2,../predictions\pronouns\multi\neutral_pronouns_test_results_multi.iob2,0.6657142857142857,0.5775495750708215,0.6185058778915434,0.8859183673469387,0.7648725212464589,0.6185058778915434,0.6997959183673469,0.6071175637393768,0.6185058778915434
random,mono,random_conll_results_mono.iob2,../predictions\random\mono\random_conll_results_mono.iob2,0.36543041850969715,0.1901558073654391,0.2501455688831955,0.5073154134059203,0.26257082152974504,0.2501455688831955,0.6553249404559374,0.3410056657223796,0.2501455688831955
random,multi,random_conll_results_multi.iob2,../predictions\random\multi\random_conll_results_multi.iob2,0.45562411010915993,0.16997167138810199,0.24758220502901357,0.6336022781205506,0.23742917847025496,0.24758220502901357,0.6739439962031324,0.2514164305949009,0.24758220502901357
