,folder,model,modified_ner,sub_categories,file,path,precision,recall,f1,loose_precision,loose_recall,loose_f1,unlabeled_precision,unlabeled_recall,unlabeled_f1
161,random,mono,False,random,random_conll_7_results_mono.iob2,../predictions\random\mono\random_conll_7_results_mono.iob2,0.3670360110803324,0.18767705382436262,0.24835988753514532,0.510387811634349,0.2586756373937677,0.3433394023844674,0.6488919667590027,0.33179886685552407,0.43908153701968133
162,random,mono,False,random,random_conll_8_results_mono.iob2,../predictions\random\mono\random_conll_8_results_mono.iob2,0.37605337078651685,0.18962464589235128,0.2521186440677966,0.511938202247191,0.2563739376770538,0.34165179993216105,0.6650280898876404,0.3353399433427762,0.44585687382297556
163,random,mono,False,random,random_conll_9_results_mono.iob2,../predictions\random\mono\random_conll_9_results_mono.iob2,0.3662890490902849,0.18891643059490085,0.24926994509987155,0.5008582217645039,0.2572592067988669,0.3399219804087559,0.6498455200823893,0.3351628895184136,0.4422380563018339
164,random,multi,False,random,random_conll_10_results_multi.iob2,../predictions\random\multi\random_conll_10_results_multi.iob2,0.45493562231759654,0.16890934844192634,0.2463524854744997,0.6375774916547449,0.23689801699716714,0.34544327876690545,0.6671435383881735,0.24769830028328613,0.361265332472563
165,random,multi,False,random,random_conll_1_results_multi.iob2,../predictions\random\multi\random_conll_1_results_multi.iob2,0.45634733364794716,0.17121104815864022,0.24900218874726407,0.6328456819254366,0.23955382436260622,0.3475485766415493,0.6795658329400661,0.254957507082153,0.3707995365005794
166,random,multi,False,random,random_conll_2_results_multi.iob2,../predictions\random\multi\random_conll_2_results_multi.iob2,0.45331465919701214,0.17191926345609065,0.2492939666238768,0.6363211951447245,0.2413243626062323,0.3499358151476252,0.6671335200746965,0.2530099150141643,0.3668806161745828
167,random,multi,False,random,random_conll_3_results_multi.iob2,../predictions\random\multi\random_conll_3_results_multi.iob2,0.4608404966571156,0.170856940509915,0.24928958925342293,0.6361031518624641,0.23530453257790368,0.3435314089901652,0.6814708691499523,0.2526558073654391,0.3686385946783777
168,random,multi,False,random,random_conll_4_results_multi.iob2,../predictions\random\multi\random_conll_4_results_multi.iob2,0.45357833655706,0.16607648725212465,0.24313115603939867,0.6233075435203095,0.22804532577903683,0.33392116700000485,0.6740812379110251,0.2468130311614731,0.36132711249351995
169,random,multi,False,random,random_conll_5_results_multi.iob2,../predictions\random\multi\random_conll_5_results_multi.iob2,0.45960076045627374,0.17121104815864022,0.24948400412796698,0.629277566539924,0.23601274787535412,0.34327791535668467,0.6829847908745247,0.25442634560906513,0.3707430340557275
170,random,multi,False,random,random_conll_6_results_multi.iob2,../predictions\random\multi\random_conll_6_results_multi.iob2,0.4578665367754506,0.16643059490084985,0.244124139722114,0.6249391134924501,0.22769121813031162,0.33377453916647504,0.6746225036531904,0.24521954674220964,0.3596935462926893
171,random,multi,False,random,random_conll_7_results_multi.iob2,../predictions\random\multi\random_conll_7_results_multi.iob2,0.44886363636363635,0.1678470254957507,0.2443298969072165,0.6207386363636364,0.2330028328611898,0.33882355713713386,0.6794507575757576,0.25407223796033995,0.3698453608247423
172,random,multi,False,random,random_conll_8_results_multi.iob2,../predictions\random\multi\random_conll_8_results_multi.iob2,0.4455252918287938,0.1621813031161473,0.23779854620976112,0.625,0.22875354107648727,0.3349232683533804,0.6687743190661478,0.24344900849858356,0.35695742471443404
173,random,multi,False,random,random_conll_9_results_multi.iob2,../predictions\random\multi\random_conll_9_results_multi.iob2,0.43796641791044777,0.16625354107648727,0.2410164271047228,0.6198694029850746,0.23477337110481586,0.3405606033199293,0.6646455223880597,0.2523016997167139,0.3657597535934292
174,random_location,mono,LOC,random,random_location_conll_10_results_mono.iob2,../predictions\random_location\mono\random_location_conll_10_results_mono.iob2,0.5908045977011495,0.15407673860911272,0.24441274369947694,0.7379310344827587,0.19244604316546762,0.30527817403708984,0.7145187601957586,0.6203966005665722,0.6641394996209249
175,random_location,mono,LOC,random,random_location_conll_1_results_mono.iob2,../predictions\random_location\mono\random_location_conll_1_results_mono.iob2,0.5926724137931034,0.16486810551558753,0.2579737335834897,0.7478448275862069,0.20503597122302158,0.32183477878842115,0.7152103559870551,0.6260623229461756,0.6676737160120847
176,random_location,mono,LOC,random,random_location_conll_2_results_mono.iob2,../predictions\random_location\mono\random_location_conll_2_results_mono.iob2,0.572961373390558,0.16007194244604317,0.25023430178069356,0.759656652360515,0.21103117505995203,0.33030441190503956,0.7116898849182314,0.6241147308781869,0.665031600792378
177,random_location,mono,LOC,random,random_location_conll_3_results_mono.iob2,../predictions\random_location\mono\random_location_conll_3_results_mono.iob2,0.5806451612903226,0.1618705035971223,0.25316455696202533,0.7591397849462366,0.21103117505995203,0.3302555270278172,0.7098277608915907,0.6202195467422096,0.6620051025229141
178,random_location,mono,LOC,random,random_location_conll_4_results_mono.iob2,../predictions\random_location\mono\random_location_conll_4_results_mono.iob2,0.5942982456140351,0.16247002398081534,0.2551789077212806,0.7609649122807017,0.2092326139088729,0.32821909640350166,0.71004243281471,0.6221671388101983,0.6632065678965745
179,random_location,mono,LOC,random,random_location_conll_5_results_mono.iob2,../predictions\random_location\mono\random_location_conll_5_results_mono.iob2,0.582441113490364,0.1630695443645084,0.2548009367681499,0.7644539614561028,0.21223021582733814,0.3322265948469625,0.7107555195462831,0.6212818696883853,0.663013698630137
180,random_location,mono,LOC,random,random_location_conll_6_results_mono.iob2,../predictions\random_location\mono\random_location_conll_6_results_mono.iob2,0.5990990990990991,0.15947242206235013,0.2518939393939394,0.7454954954954955,0.19844124700239807,0.31344696969696967,0.7126715092816788,0.6253541076487252,0.6661637118068653
181,random_location,mono,LOC,random,random_location_conll_7_results_mono.iob2,../predictions\random_location\mono\random_location_conll_7_results_mono.iob2,0.5887640449438202,0.15707434052757793,0.24798864174159962,0.748314606741573,0.19904076738609114,0.3144440146533482,0.7088045234248789,0.6214589235127479,0.6622641509433962
182,random_location,mono,LOC,random,random_location_conll_8_results_mono.iob2,../predictions\random_location\mono\random_location_conll_8_results_mono.iob2,0.59375,0.15947242206235013,0.2514177693761815,0.7544642857142857,0.2026378896882494,0.31947069943289225,0.7094224924012158,0.6198654390934845,0.6616271378626098
183,random_location,mono,LOC,random,random_location_conll_9_results_mono.iob2,../predictions\random_location\mono\random_location_conll_9_results_mono.iob2,0.5827814569536424,0.15827338129496402,0.2489391796322489,0.7483443708609272,0.20203836930455635,0.3181755517585672,0.7141119221411192,0.6235835694050992,0.6657844990548204
184,random_location,multi,LOC,random,random_location_conll_10_results_multi.iob2,../predictions\random_location\multi\random_location_conll_10_results_multi.iob2,0.580327868852459,0.21223021582733814,0.3107989464442493,0.8032786885245902,0.29376498800959233,0.43020193151887626,0.7032348804500703,0.5311614730878187,0.6052047609441195
185,random_location,multi,LOC,random,random_location_conll_1_results_multi.iob2,../predictions\random_location\multi\random_location_conll_1_results_multi.iob2,0.5967213114754099,0.2182254196642686,0.31957857769973663,0.8032786885245902,0.29256594724220625,0.42891479820627804,0.7019681349578257,0.5304532577903682,0.6042759177087536
186,random_location,multi,LOC,random,random_location_conll_2_results_multi.iob2,../predictions\random_location\multi\random_location_conll_2_results_multi.iob2,0.5866013071895425,0.21522781774580335,0.31491228070175437,0.8055555555555556,0.2943645083932854,0.43117126937984496,0.7004672897196261,0.5308073654390935,0.603948428686543
187,random_location,multi,LOC,random,random_location_conll_3_results_multi.iob2,../predictions\random_location\multi\random_location_conll_3_results_multi.iob2,0.5705024311183144,0.21103117505995203,0.3080962800875273,0.813614262560778,0.29856115107913667,0.4368260757887894,0.7011225444340505,0.5308073654390935,0.6041918581217252
188,random_location,multi,LOC,random,random_location_conll_4_results_multi.iob2,../predictions\random_location\multi\random_location_conll_4_results_multi.iob2,0.5662847790507365,0.20743405275779375,0.3036419482229048,0.8085106382978723,0.29556354916067146,0.4328808272196869,0.7008225616921269,0.5279745042492918,0.6022417449257801
189,random_location,multi,LOC,random,random_location_conll_5_results_multi.iob2,../predictions\random_location\multi\random_location_conll_5_results_multi.iob2,0.5818181818181818,0.21103117505995203,0.30972283326000877,0.8115702479338843,0.2919664268585132,0.4294397655220842,0.7063249470961674,0.5318696883852692,0.6068073931926068
190,random_location,multi,LOC,random,random_location_conll_6_results_multi.iob2,../predictions\random_location\multi\random_location_conll_6_results_multi.iob2,0.5743670886075949,0.21762589928057555,0.31565217391304345,0.8085443037974683,0.3057553956834532,0.443716862977454,0.6998361039569188,0.52921388101983,0.6026817219477769
